timestep,battery_1,battery_2,battery_3,battery_4,battery_5,battery_6,battery_7,battery_8,battery_9,battery_10,battery_11,battery_12,battery_13,battery_14,battery_15
748.993288590604,31.206538098552638,32.0196395499076,32.07337328311333,32.076141588078826,32.076257988196,32.0762621152235,32.076262241628,32.076262244952,32.076262241628,32.0762621152235,32.076257988196,32.076141588078826,32.07337328311333,32.0196395499076,31.206538098552638
773.1543624161073,31.467850038800698,32.321632935223754,32.379680517364115,32.38276108798803,32.38289460892916,32.382899490572676,32.38289964477198,32.38289964895088,32.38289964477198,32.382899490572676,32.38289460892916,32.38276108798803,32.379680517364115,32.321632935223754,31.467850038800698
797.3154362416107,31.724249556555165,32.61904157145266,32.68156822262612,32.68498303824177,32.68513545575198,32.685141196286175,32.685141383115266,32.68514138832884,32.685141383115266,32.685141196286175,32.68513545575198,32.68498303824177,32.681568222626126,32.61904157145266,31.724249556555165
821.4765100671141,31.975836715518202,32.91193013433911,32.97909879963893,32.98287037085128,32.983043565911046,32.98305027947785,32.983050504403046,32.98305051086083,32.983050504403046,32.98305027947785,32.983043565911046,32.98287037085128,32.97909879963893,32.91193013433911,31.9758367155182
845.6375838926174,32.22270935922068,33.20036258104779,33.2723337766263,33.276485109850434,33.27668106962785,33.27668888074591,33.27668914991702,33.276689157861526,33.27668914991702,33.27668888074591,33.27668106962785,33.276485109850434,33.272333776626304,33.20036258104779,32.22270935922068
869.7986577181208,32.46496311169538,33.48440215024828,33.56133380946703,33.56588837149335,33.566109190291264,33.566118234365014,33.56611855466752,33.566118564377376,33.56611855466752,33.566118234365014,33.566109190291264,33.56588837149335,33.56133380946703,33.48440215024828,32.46496311169538
893.9597315436241,32.70269157115944,33.76411142295467,33.84615873329377,33.851140433589,33.851388311615956,33.85139873523599,33.85139911435561,33.85139912615124,33.85139911435561,33.85139873523599,33.851388311615956,33.851140433589,33.84615873329377,33.76411142295467,32.70269157115944
918.1208053691274,32.93598577276111,34.039552332291784,34.12686743188939,34.132300604411896,34.13257784936146,34.1325898106813,34.13259025714655,34.1325902713933,34.13259025714655,34.1325898106813,34.13257784936146,34.132300604411896,34.12686743188939,34.039552332291784,32.93598577276111
942.2818791946308,33.16493459056985,34.310786081596746,34.4035179316514,34.40942729539214,34.409736323619356,34.4097499928679,34.40975051609974,34.40975053321104,34.40975051609974,34.4097499928679,34.409736323619356,34.40942729539214,34.4035179316514,34.310786081596746,33.16493459056985
966.4429530201342,33.38962513900553,34.57787316108219,34.676167501293854,34.68257812733867,34.68292146260794,34.68293702247227,34.68293763285065,34.68293765329365,34.68293763285065,34.68293702247227,34.68292146260794,34.68257812733868,34.676167501293854,34.57787316108219,33.38962513900553
990.6040268456376,33.61014277283844,34.840873347836286,34.944872651847284,34.9518099304392,34.952190202672234,34.95220784868043,34.95220855761081,34.95220858191205,34.95220855761081,34.95220784868043,34.952190202672234,34.9518099304392,34.944872651847284,34.840873347836286,33.61014277283844
1014.7651006711409,33.82657108718924,35.09984570582273,35.20968913665876,35.21717874426022,35.21759868828397,35.217618629187974,35.217619449167806,35.21761947791888,35.217619449167806,35.217618629187974,35.21759868828397,35.21717874426022,35.20968913665876,35.09984570582273,33.82657108718924
1038.9261744966443,34.038991917529025,35.35484858588074,35.47067195139186,35.47873981774702,35.47920227204162,35.47922473020002,35.47922567488532,35.479225708748494,35.47922567488532,35.47922473020002,35.47920227204162,35.47873981774702,35.47067195139186,35.35484858588074,34.038991917529025
1063.0872483221476,34.24748533967928,35.605939625725064,35.72787533402666,35.736547609223685,35.73705551467036,35.73708072643125,35.73708181070305,35.73708185041695,35.73708181070305,35.73708072643125,35.73705551467036,35.73654760922369,35.72787533402666,35.605939625725064,34.24748533967928
1087.248322147651,34.45212966981191,35.85317574994597,35.98135276485977,35.990655786393106,35.99121218502209,35.99124040110588,35.99124164113682,35.991241687522034,35.99124164113682,35.99124040110588,35.99121218502209,35.990655786393106,35.98135276485977,35.85317574994597,34.45212966981191
1111.4093959731542,34.65300151281001,36.09661318427863,36.23115698052772,36.24111724350288,36.241725276987886,36.241756762809615,36.24175817612992,36.24175823009526,36.24175817612992,36.241756762809615,36.241725276987886,36.24111724350288,36.231156980527714,36.09661318427863,34.65300151281001
1135.5704697986578,34.85017580038067,36.33630754583085,36.47733999585259,36.487984142706026,36.488647050421676,36.48868208609608,36.48868369164931,36.48868375420008,36.48868369164931,36.48868208609608,36.488647050421676,36.487984142706026,36.47733999585258,36.33630754583085,34.85017580038067
1159.731543624161,35.04372532099376,36.57231371708748,36.7199529700279,36.73130775183237,36.732028871475606,36.732067752368266,36.73206957056764,36.73206964280881,36.73206957056764,36.732067752368266,36.732028871475606,36.73130775183237,36.71995297002789,36.57231371708748,35.04372532099376
1183.8926174496644,35.23372138674507,36.80468588870976,36.95904637964463,36.97113862697411,36.97192139227955,36.97196442925051,36.97196648204597,36.97196656518935,36.97196648204597,36.97196442925051,36.97192139227955,36.97113862697411,36.959046379644626,36.80468588870976,35.23372138674507
1208.0536912751677,35.42023392675258,37.03347757523527,37.1946700441877,37.207526641465506,37.20837457947312,37.20842209904427,37.20842440998999,37.20842450536224,37.20842440998999,37.20842209904427,37.20837457947312,37.207526641465506,37.194670044187696,37.03347757523527,35.42023392675258
1232.214765100671,35.603331487156396,37.2587416150779,37.42687312603597,37.44052098588289,37.441437714205726,37.44149005872807,37.441492653049984,37.44149276210064,37.441492653049984,37.44149005872807,37.441437714205726,37.44052098588289,37.426873126035964,37.2587416150779,35.603331487156396
1256.3758389261745,35.7830812311188,37.48053017052792,37.655704130462226,37.67017016804466,37.67115939213649,37.67121691995756,37.671219824620906,37.671219948930336,37.671219824620906,37.67121691995756,37.67115939213649,37.67017016804466,37.65570413046222,37.48053017052792,35.7830812311188
1280.5369127516778,35.9595489388242,37.698894727751906,37.88121090563318,37.89652201301127,37.89758752343431,37.89765060906547,37.89765385284229,37.89765399412972,37.89765385284229,37.89765060906547,37.89758752343432,37.89652201301127,37.881210905633175,37.698894727751906,35.9595489388242
1304.6979865771812,36.13279900747918,37.91388609679278,38.103440642609506,38.119623663085264,38.12076933277787,38.12083836706165,38.12084198059833,38.12084214072983,38.12084198059833,38.12083836706165,38.12076933277787,38.119623663085264,38.103440642609506,37.91388609679279,36.13279900747918
