timestep,average_temperature
0.0,20.0
24.161073825503355,27.67311487119433
48.32214765100671,35.23056483487823
72.48322147651007,42.674120629919564
96.64429530201342,50.005524483421105
120.80536912751677,57.226491707978504
144.96644295302013,64.33871100905871
169.12751677852347,71.34384461963927
193.28859060402684,78.24352849216527
217.4496644295302,85.03937219525682
241.61073825503354,91.73296074585001
265.7718120805369,98.32585477503677
289.93288590604027,104.81959052806502
314.09395973154363,111.2156803656397
338.25503355704694,117.51561206337435
362.4161073825503,123.72085006801825
386.5771812080537,129.83283671652433
410.73825503355704,135.85299223613956
434.8993288590604,141.7827147444045
459.0604026845637,147.62338064139394
483.2214765100671,153.37634428892565
507.38255033557044,159.04293820267
531.5436241610738,164.62447499337182
555.7046979865771,170.12224741312477
579.8657718120805,175.53752835537128
604.0268456375838,180.87157085490244
628.1879194630873,186.1256087391084
652.3489932885906,191.3008555727303
676.5100671140939,196.3985057147649
700.6711409395973,201.41973583792114
724.8322147651006,206.36570492906597
748.993288590604,211.23755428922433
773.1543624161073,216.0364075335794
797.3154362416107,220.76337091013278
821.4765100671141,225.41953335863647
845.6375838926174,230.00596554154853
869.7986577181208,234.52372231951483
893.9597315436241,238.97384292849392
918.1208053691274,243.3573509797578
942.2818791946308,247.6752544598912
966.4429530201342,251.92854573079194
990.6040268456376,256.11820196721527
1014.7651006711409,260.245184894212
1038.9261744966443,264.310440043274
1063.0872483221476,268.31489914850215
1087.248322147651,272.25948024749476
1111.4093959731542,276.1450876813477
1135.5704697986578,279.9726120946547
1159.731543624161,283.7429304355068
1183.8926174496644,287.4569060321001
1208.0536912751677,291.11538943540484
1232.214765100671,294.71921627970187
1256.3758389261745,298.2692095039855
1280.5369127516778,301.7661801330244
1304.6979865771812,305.2109272773624
1328.8590604026845,308.6042381333175
1353.0201342281878,311.9468879829828
1377.1812080536913,315.2396401942259
1401.3422818791946,318.483246311054
1425.503355704698,321.6784468944204
1449.6644295302012,324.8259692651239
1473.8255033557045,327.92652972330416
1497.986577181208,330.9808342845016
1522.1476510067114,333.9895786796564
1546.3087248322147,336.95344835510974
1570.469798657718,339.87311847260304
1594.6308724832213,342.74925390927797
1618.7919463087248,345.58250925767675
1642.9530201342282,348.3735293711404
1667.1140939597315,351.1229488110467
1691.2751677852348,353.8313910016814
1715.436241610738,356.4994704936738
1739.5973154362416,359.1277930280581
1763.758389261745,361.7169555362725
1787.9194630872482,364.2675461401599
1812.0805369127515,366.78014415196753
1836.2416107382548,369.25532007434737
1860.4026845637584,371.6936356003555
1884.5637583892617,374.0956440777251
1908.724832214765,376.4618902225506
1932.8859060402683,378.7929088439127
1957.0469798657716,381.0892271566911
1981.2080536912752,383.35136488834286
2005.3691275167785,385.57983427890116
2029.5302013422818,387.7751400809765
2053.691275167785,389.93777955975565
2077.8523489932886,392.0682424930021
2102.0134228187917,394.1670111710562
2126.1744966442952,396.2345604056562
2150.3355704697988,398.2713584473252
2174.496644295302,400.2778649919175
2198.6577181208054,402.254532201117
2222.8187919463085,404.20180592328126
2246.979865771812,406.1201256934408
2271.1409395973155,408.00992473329967
2295.3020134228186,409.8716299512347
2319.463087248322,411.70566194229644
2343.6241610738252,413.51243498820844
2367.7852348993288,415.29235705736767
2391.9463087248323,417.045829804844
2416.1073825503354,418.77324925224127
2440.268456375839,420.47500467512066
2464.429530201342,422.1514783335494
2488.5906040268455,423.8030471975574
2512.751677852349,425.4300829569207
2536.912751677852,427.03295202116084
2561.0738255033557,428.6120155195448
2585.234899328859,430.16762930108524
2609.3959731543623,431.7001439345406
2633.557046979866,433.2099047084147
2657.718120805369,434.69725163095677
2681.8791946308725,436.16251945100083
2706.0402684563755,437.606038524668
2730.201342281879,439.02813277878585
2754.3624161073826,440.4291208019837
2778.5234899328857,441.80931680343616
2802.6845637583892,443.16903061286274
2826.8456375838923,444.50856768052813
2851.006711409396,445.8282290772425
2875.1677852348994,447.1283114943602
2899.3288590604025,448.4091072437817
2923.489932885906,449.6709042579518
2947.651006711409,450.91398608986066
2971.8120805369126,452.13863191304364
2995.973154362416,453.34511700665064
3020.1342281879192,454.5337122112753
3044.2953020134228,455.70468297321656
3068.456375838926,456.8582910925557
3092.6174496644294,457.99479476836154
3116.778523489933,459.11444859869
3140.939597315436,460.21750358058466
3165.1006711409395,461.30420711007605
3189.2617449664426,462.37480298218253
3213.422818791946,463.42953139090963
3237.5838926174497,464.46862892925026
3261.744966442953,465.4923285891848
3285.9060402684563,466.5008597616806
3310.0671140939594,467.49444859085276
3334.228187919463,468.4733174536828
3358.3892617449665,469.4376845009022
3382.5503355704695,470.3877648999159
3406.711409395973,471.3237708577024
3430.872483221476,472.24591162081447
3455.0335570469797,473.15439347537813
3479.1946308724832,474.04941974709334
3503.3557046979863,474.9311908012339
3527.51677852349,475.7999040426474
3551.677852348993,476.6557539157551
3575.8389261744965,477.4989319045519
3600.0,478.32962653260694
