timestep,average_temperature
0.0,20.0
24.161073825503355,20.479569680348877
48.32214765100671,20.951910300178312
72.48322147651007,21.41713251976758
96.64429530201342,21.875345350740783
120.80536912751677,22.326655937556097
144.96644295302013,22.771169709658054
169.12751677852347,23.208990518105033
193.28859060402684,23.64022063556921
217.4496644295302,24.0649607563366
241.61073825503354,24.48330999630704
265.7718120805369,24.89536590761565
289.93288590604027,25.301224520342316
314.09395973154363,25.700980212329238
338.25503355704694,26.094725936688324
362.4161073825503,26.482553258223227
386.5771812080537,26.864552353429318
410.73825503355704,27.24081201049368
434.8993288590604,27.61141962929518
459.0604026845637,27.976461244315395
483.2214765100671,28.33602155294474
507.38255033557044,28.690183776027254
531.5436241610738,29.039029893980214
555.7046979865771,29.38264067383168
579.8657718120805,29.721095669220507
604.0268456375838,30.054473220396343
628.1879194630873,30.38285045421959
652.3489932885906,30.706303284529834
676.5100671140939,31.024906491991988
700.6711409395973,31.33873356232948
724.8322147651006,31.647856801956515
748.993288590604,31.952347464956784
773.1543624161073,32.25227575308345
797.3154362416107,32.54771081575914
821.4765100671141,32.838720750075986
845.6375838926174,33.12537260079556
869.7986577181208,33.407732360588874
893.9597315436241,33.685865051370676
918.1208053691274,33.959834559232014
942.2818791946308,34.22970373312035
966.4429530201342,34.49553451643973
990.6040268456376,34.75738794705076
1014.7651006711409,35.01532415727068
1038.9261744966443,35.26940237387331
1063.0872483221476,35.519680918089044
1087.248322147651,35.76621720560488
1111.4093959731542,36.0090677669459
1135.5704697986578,36.248288292004965
1159.731543624161,36.48393343676766
1183.8926174496644,36.71605704909924
1208.0536912751677,36.944712203843935
1232.214765100671,37.169951202824976
1256.3758389261745,37.39182557484449
1280.5369127516778,37.610386075683664
1304.6979865771812,37.825682688102596
1328.8590604026845,38.03776462184039
1353.0201342281878,38.24668032333444
1377.1812080536913,38.452477549829595
1401.3422818791946,38.655203151124596
1425.503355704698,38.85490326205667
1449.6644295302012,39.051623362956086
1473.8255033557045,39.24540827964613
1497.986577181208,39.43630218344321
1522.1476510067114,39.62434859115673
1546.3087248322147,39.809590365089136
1570.469798657718,39.992069713035995
1594.6308724832213,40.17182818828585
1618.7919463087248,40.34890671813347
1642.9530201342282,40.52334562177914
1667.1140939597315,40.695184434992164
1691.2751677852348,40.86446212260737
1715.436241610738,41.03121709993251
1739.5973154362416,41.19548723274823
1763.758389261745,41.35730983730812
1787.9194630872482,41.51672168033868
1812.0805369127515,41.6737589790393
1836.2416107382548,41.82845740108235
1860.4026845637584,41.980852064613075
1884.5637583892617,42.13097754279558
1908.724832214765,42.27886794482391
1932.8859060402683,42.42455670622123
1957.0469798657716,42.56807672909646
1981.2080536912752,42.70946045813407
2005.3691275167785,42.8487398805941
2029.5302013422818,42.98594652631223
2053.691275167785,43.1211114676997
2077.8523489932886,43.25426531974325
2102.0134228187917,43.38543824000532
2126.1744966442952,43.51465992862386
2150.3355704697988,43.6419596283124
2174.496644295302,43.76736612972594
2198.6577181208054,43.89090784765757
2222.8187919463085,44.012612615405644
2246.979865771812,44.13250782198122
2271.1409395973155,44.25062047900114
2295.3020134228186,44.36697722068804
2319.463087248322,44.481604303870355
2343.6241610738252,44.594527607982265
2367.7852348993288,44.70577263506378
2391.9463087248323,44.81536450976075
2416.1073825503354,44.92332797932468
2440.268456375839,45.02968741361302
2464.429530201342,45.134466805088884
2488.5906040268455,45.2376897988586
2512.751677852349,45.339379692832985
2536.912751677852,45.43955928820502
2561.0738255033557,45.53825106427693
2585.234899328859,45.63547719182928
2609.3959731543623,45.73125953312096
2633.557046979866,45.825619641889176
2657.718120805369,45.91857876334949
2681.8791946308725,46.01015783419568
2706.0402684563755,46.10037748260003
2730.201342281879,46.18925802821297
2754.3624161073826,46.27681948216338
2778.5234899328857,46.36308154705842
2802.6845637583892,46.44806362688506
2826.8456375838923,46.53178488318051
2851.006711409396,46.61426404691608
2875.1677852348994,46.69551955888991
2899.3288590604025,46.77556961007887
2923.489932885906,46.85443214163845
2947.651006711409,46.93212484490289
2971.8120805369126,47.00866516138505
2995.973154362416,47.08407028277655
3020.1342281879192,47.15835715094766
3044.2953020134228,47.23154245794737
3068.456375838926,47.3036426460033
3092.6174496644294,47.37467390752181
3116.778523489933,47.444652185087925
3140.939597315436,47.51359318296147
3165.1006711409395,47.58151241285977
3189.2617449664426,47.64842502073512
3213.422818791946,47.71434592080698
3237.5838926174497,47.779289827019845
3261.744966442953,47.84327125304322
3285.9060402684563,47.906304512271625
3310.0671140939594,47.968403717824586
3334.228187919463,48.02958278254666
3358.3892617449665,48.0898554190074
3382.5503355704695,48.14923513950137
3406.711409395973,48.20773525604817
3430.872483221476,48.265368880392394
3455.0335570469797,48.32214892400365
3479.1946308724832,48.37808809807656
3503.3557046979863,48.433198894942684
3527.51677852349,48.48749358290787
3551.677852348993,48.54098429231912
3575.8389261744965,48.59368297760322
3600.0,48.645601415061755
