timestep,average_temperature
0.0,20.0
24.161073825503355,21.918278718734136
48.32214765100671,23.807641198125395
72.48322147651007,25.66853017109062
96.64429530201342,27.501381288820948
120.80536912751677,29.30662317605346
144.96644295302013,31.084677937102118
169.12751677852347,32.83596116592575
193.28859060402684,34.56088194612802
217.4496644295302,36.25984296043723
241.61073825503354,37.9332403819818
265.7718120805369,39.58146404699991
289.93288590604027,41.2048979126212
314.09395973154363,42.80392006260372
338.25503355704694,44.378902707333914
362.4161073825503,45.93021222250133
386.5771812080537,47.45820927191391
410.73825503355704,48.96324850083172
434.8993288590604,50.445679193965944
459.0604026845637,51.905845379495844
483.2214765100671,53.34408582906881
507.38255033557044,54.76073405780028
531.5436241610738,56.156118369310484
555.7046979865771,57.530561984063446
579.8657718120805,58.8843826643156
604.0268456375838,60.21789339926444
628.1879194630873,61.531402511944584
652.3489932885906,62.825213659227565
676.5100671140939,64.09962583182208
700.6711409395973,65.35493335427377
724.8322147651006,66.59142606058843
748.993288590604,67.80938902932236
773.1543624161073,69.00910271497943
797.3154362416107,70.19084345980802
821.4765100671141,71.35488349632372
845.6375838926174,72.50149094730936
869.7986577181208,73.63092982581497
893.9597315436241,74.74346003515781
918.1208053691274,75.83933753077477
942.2818791946308,76.91881411230563
966.4429530201342,77.98213739599328
990.6040268456376,79.02955139779694
1014.7651006711409,80.06129654184028
1038.9261744966443,81.07760966041185
1063.0872483221476,82.07872399396454
1087.248322147651,83.06486919111599
1111.4093959731542,84.0362713243264
1135.5704697986578,84.9931531335985
1159.731543624161,85.93573343138017
1183.8926174496644,86.86422767220195
1208.0536912751677,87.77884819542591
1232.214765100671,88.67980422524565
1256.3758389261745,89.56730187068631
1280.5369127516778,90.44154412560441
1304.6979865771812,91.3027308686882
1328.8590604026845,92.15105886564584
1353.0201342281878,92.9867220242951
1377.1812080536913,93.8099108578016
1401.3422818791946,94.62081283522215
1425.503355704698,95.41961274463395
1449.6644295302012,96.20649269313452
1473.8255033557045,96.98163210684167
1497.986577181208,97.74520773089367
1522.1476510067114,98.49739362944898
1546.3087248322147,99.23836118568654
1570.469798657718,99.96827914450468
1594.6308724832213,100.68731380227365
1618.7919463087248,101.39562837824114
1642.9530201342282,102.09338365720893
1667.1140939597315,102.78073813460438
1691.2751677852348,103.45784801648033
1715.436241610738,104.12486721951527
1739.5973154362416,104.78194737101316
1763.758389261745,105.42923780890352
1787.9194630872482,106.06688558174143
1812.0805369127515,106.69503545451067
1836.2416107382548,107.31383016827392
1860.4026845637584,107.92340984504897
1884.5637583892617,108.52391236328245
1908.724832214765,109.11547366187793
1932.8859060402683,109.69822774019605
1957.0469798657716,110.27230665805422
1981.2080536912752,110.83784053572684
2005.3691275167785,111.3949575539452
2029.5302013422818,111.94378395389757
2053.691275167785,112.48444403722898
2077.8523489932886,113.01706019514258
2102.0134228187917,113.54175312520157
2126.1744966442952,114.05864118362464
2150.3355704697988,114.56784092544427
2174.496644295302,115.06946727574842
2198.6577181208054,115.56363352968069
2222.8187919463085,116.05045135244002
2246.979865771812,116.53003077928106
2271.1409395973155,117.00248021551378
2295.3020134228186,117.46790643650382
2319.463087248322,117.92641458767216
2343.6241610738252,118.3781081844954
2367.7852348993288,118.82308930687509
2391.9463087248323,119.26145826152909
2416.1073825503354,119.69331354743196
2440.268456375839,120.11875230371655
2464.429530201342,120.5378703110471
2488.5906040268455,120.95076199161936
2512.751677852349,121.35752040916049
2536.912751677852,121.75823726892894
2561.0738255033557,122.15300291771479
2585.234899328859,122.54190634383937
2609.3959731543623,122.92503517715552
2633.557046979866,123.30247568904741
2657.718120805369,123.67431298429467
2681.8791946308725,124.0406306546615
2706.0402684563755,124.40151076045841
2730.201342281879,124.7570342387189
2754.3624161073826,125.10728090389108
2778.5234899328857,125.4523294478375
2802.6845637583892,125.79225743983521
2826.8456375838923,126.1271413265759
2851.006711409396,126.45705643216571
2875.1677852348994,126.78207695812529
2899.3288590604025,127.1022759833899
2923.489932885906,127.41772546430924
2947.651006711409,127.72849626557601
2971.8120805369126,128.03465833619086
2995.973154362416,128.3362801281353
3020.1342281879192,128.63342904637977
3044.2953020134228,128.92617157641112
3068.456375838926,129.21457328423267
3092.6174496644294,129.4986988163639
3116.778523489933,129.77861189984088
3140.939597315436,130.05437534221593
3165.1006711409395,130.32605103155765
3189.2617449664426,130.5936999364512
3213.422818791946,130.857382105998
3237.5838926174497,131.1171566698158
3261.744966442953,131.37308184283515
3285.9060402684563,131.62521513297438
3310.0671140939594,131.87361284839628
3334.228187919463,132.11833032607348
3358.3892617449665,132.35942215678426
3382.5503355704695,132.59694218511254
3406.711409395973,132.83094350944774
3430.872483221476,133.061478481985
3455.0335570469797,133.28859870872506
3479.1946308724832,133.5123550494743
3503.3557046979863,133.73279761784468
3527.51677852349,133.94997578125378
3551.677852348993,134.1639381609249
3575.8389261744965,134.37473263188681
3600.0,134.58240631525467
