timestep,average_temperature
0.0,20.0
24.161073825503355,22.997310497350092
48.32214765100671,25.949439372018734
72.48322147651007,28.857078399280354
96.64429530201342,31.720908165142934
120.80536912751677,34.54159853126129
144.96644295302013,37.31980910690445
169.12751677852347,40.05618924900406
193.28859060402684,42.75137811303394
217.4496644295302,45.40600478412613
241.61073825503354,48.02068806653893
265.7718120805369,50.596037348180715
289.93288590604027,53.13265271183874
314.09395973154363,55.63112493517899
338.25503355704694,58.09203553496507
362.4161073825503,60.51595696402587
386.5771812080537,62.903452187952055
410.73825503355704,65.25507562854479
434.8993288590604,67.57137333661136
459.0604026845637,69.85288299196542
483.2214765100671,72.10013390342667
507.38255033557044,74.31364715946663
531.5436241610738,76.49393555333774
555.7046979865771,78.64150346776862
579.8657718120805,80.75684778228378
604.0268456375838,82.84045790990271
628.1879194630873,84.89281579714012
652.3489932885906,86.91439592400552
676.5100671140939,88.90566538501088
700.6711409395973,90.86708405680474
724.8322147651006,92.79910402810432
748.993288590604,94.70217064006803
773.1543624161073,96.57672262747283
797.3154362416107,98.4231921187143
821.4765100671141,100.24200463580665
845.6375838926174,102.03357909438252
869.7986577181208,103.79832797619544
893.9597315436241,105.5366572388586
918.1208053691274,107.24896600684139
942.2818791946308,108.93564756019579
966.4429530201342,110.59708937907025
990.6040268456376,112.23367314370935
1014.7651006711409,113.84577473445401
1038.9261744966443,115.4337642317415
1063.0872483221476,116.99800597755511
1087.248322147651,118.53885884473104
1111.4093959731542,120.05667541175222
1135.5704697986578,121.55180298794153
1159.731543624161,123.02458382980357
1183.8926174496644,124.47535514102485
1208.0536912751677,125.9044490724734
1232.214765100671,127.31219272219924
1256.3758389261745,128.69890813543398
1280.5369127516778,130.06491241953302
1304.6979865771812,131.41051786997795
1328.8590604026845,132.73603123748597
1353.0201342281878,134.0417547852176
1377.1812080536913,135.32798640806863
1401.3422818791946,136.59501963267036
1425.503355704698,137.84314361738925
1449.6644295302012,139.07264315232743
1473.8255033557045,140.28379865932217
1497.986577181208,141.47688620153593
1522.1476510067114,142.6521778737991
1546.3087248322147,143.80994091843607
1570.469798657718,144.95043836832966
1594.6308724832213,146.07392950898677
1618.7919463087248,147.18066987853814
1642.9530201342282,148.27091126773857
1667.1140939597315,149.34490171996683
1691.2751677852348,150.4028855312255
1715.436241610738,151.44510325014141
1739.5973154362416,152.47179169665804
1763.758389261745,153.48318434547028
1787.9194630872482,154.47951038209942
1812.0805369127515,155.46099541709515
1836.2416107382548,156.42786187130807
1860.4026845637584,157.38032897588974
1884.5637583892617,158.3186127722926
1908.724832214765,159.24292611227034
1932.8859060402683,160.15347865787746
1957.0469798657716,161.05047688146945
1981.2080536912752,161.93412406570283
2005.3691275167785,162.8046204919199
2029.5302013422818,163.66216332330166
2053.691275167785,164.50694606265765
2077.8523489932886,165.33915947621549
2102.0134228187917,166.15899163668635
2126.1744966442952,166.9666279232649
2150.3355704697988,167.76225102162957
2174.496644295302,168.54604092394223
2198.6577181208054,169.3181749288484
2222.8187919463085,170.07882764147718
2246.979865771812,170.8281709734412
2271.1409395973155,171.56637429816854
2295.3020134228186,172.2936044311573
2319.463087248322,173.01002496525524
2343.6241610738252,173.71579717506066
2367.7852348993288,174.4110800790532
2391.9463087248323,175.09603043959459
2416.1073825503354,175.77080276292787
2440.268456375839,176.43554929917798
2464.429530201342,177.0904200423515
2488.5906040268455,177.73556273033668
2512.751677852349,178.37112284490348
2536.912751677852,178.99724361172503
2561.0738255033557,179.61406632533402
2585.234899328859,180.22172970729056
2609.3959731543623,180.82037004427866
2633.557046979866,181.4101217489383
2657.718120805369,181.99111735986602
2681.8791946308725,182.5634875416142
2706.0402684563755,183.1273610846917
2730.201342281879,183.6828649055633
2754.3624161073826,184.23012404665013
2778.5234899328857,184.76926167632942
2802.6845637583892,185.30039908893465
2826.8456375838923,185.82365570475548
2851.006711409396,186.33914926469325
2875.1677852348994,186.84699563022642
2899.3288590604025,187.34730835460874
2923.489932885906,187.84019942555517
2947.651006711409,188.3257792874786
2971.8120805369126,188.8041568414904
2995.973154362416,189.27543944539994
3020.1342281879192,189.7397329137149
3044.2953020134228,190.1971415176413
3068.456375838926,190.64776798508316
3092.6174496644294,191.09171350064273
3116.778523489933,191.52907770562064
3140.939597315436,191.95995869801556
3165.1006711409395,192.38445328390497
3189.2617449664426,192.8026565429638
3213.422818791946,193.2146617210236
3237.5838926174497,193.6205608022706
3261.744966442953,194.02044451132073
3285.9060402684563,194.41440231321934
3310.0671140939594,194.8025224134413
3334.228187919463,195.18489175789117
3358.3892617449665,195.56159603290288
3382.5503355704695,195.93271966524009
3406.711409395973,196.29834582209568
3430.872483221476,196.65855641109246
3455.0335570469797,197.01343208028248
3479.1946308724832,197.36305219104634
3503.3557046979863,197.70749467417312
3527.51677852349,198.04683644675328
3551.677852348993,198.38115334831053
3575.8389261744965,198.71052010094638
3600.0,199.0350103093401
