timestep,average_temperature
0.0,20.0
24.161073825503355,25.880047779757817
48.32214765100671,31.682268531564144
72.48322147651007,37.4081581207125
96.64429530201342,43.0591967487048
120.80536912751677,48.63685010072082
144.96644295302013,54.142569603721206
169.12751677852347,59.57779277118854
193.28859060402684,64.94394326290146
217.4496644295302,70.24243210508612
241.61073825503354,75.4746581515205
265.7718120805369,80.64200818135042
289.93288590604027,85.74585733682834
314.09395973154363,90.7875692867808
338.25503355704694,95.76849765382437
362.4161073825503,100.68998616919271
386.5771812080537,105.55336877247805
410.73825503355704,110.35997019152951
434.8993288590604,115.11110589016157
459.0604026845637,119.80808367709231
483.2214765100671,124.4522039312858
507.38255033557044,129.04475960316665
531.5436241610738,133.58703686673866
555.7046979865771,138.0803149876141
579.8657718120805,142.525867559142
604.0268456375838,146.9249633924304
628.1879194630873,151.27886651634657
652.3489932885906,155.58883627554346
676.5100671140939,159.85612825098204
700.6711409395973,164.08199384538003
724.8322147651006,168.26768214353066
748.993288590604,172.41444030342296
773.1543624161073,176.52351355624145
797.3154362416107,180.59614539166375
821.4765100671141,184.6335786121214
845.6375838926174,188.63705486621114
869.7986577181208,192.60781667571143
893.9597315436241,196.54710773445626
918.1208053691274,200.4561729083355
942.2818791946308,204.33625840157146
966.4429530201342,208.188613061686
990.6040268456376,212.01448773876456
1014.7651006711409,215.81513743188123
1038.9261744966443,219.59182170196019
1063.0872483221476,223.3458046717757
1087.248322147651,227.07835509895736
1111.4093959731542,230.79074791874248
1135.5704697986578,234.48426356926865
1159.731543624161,238.16019002318794
1183.8926174496644,241.81982355449858
1208.0536912751677,245.46446873854532
1232.214765100671,249.09543845455954
1256.3758389261745,252.7140553463836
1280.5369127516778,256.3216517566276
1304.6979865771812,259.9195710150363
1328.8590604026845,263.50916891156345
1353.0201342281878,267.09181369637247
1377.1812080536913,270.668886079836
1401.3422818791946,274.2417802455348
1425.503355704698,277.8119050243466
1449.6644295302012,281.38068392401544
1473.8255033557045,284.9495575239953
1497.986577181208,288.5199835226793
1522.1476510067114,292.09343673739954
1546.3087248322147,295.6714097422303
1570.469798657718,299.25541500449634
1594.6308724832213,302.8469841095403
1618.7919463087248,306.44767076271575
1642.9530201342282,310.0590510384845
1667.1140939597315,313.6827233804163
1691.2751677852348,317.32030898911614
1715.436241610738,320.973454585553
1739.5973154362416,324.6438313456846
1763.758389261745,328.33313818103653
1787.9194630872482,332.04310231706665
1812.0805369127515,335.77547929316427
1836.2416107382548,339.53205322031835
1860.4026845637584,343.3146399614546
1884.5637583892617,347.12508610561565
1908.724832214765,350.9652723776022
1932.8859060402683,354.8371145714156
1957.0469798657716,358.7425635502566
1981.2080536912752,362.6836054765508
2005.3691275167785,366.6622653901797
2029.5302013422818,370.6806062685573
2053.691275167785,374.74073268403106
2077.8523489932886,378.84479197353517
2102.0134228187917,382.99497423859094
2126.1744966442952,387.1935126644081
2150.3355704697988,391.44268761060596
2174.496644295302,395.74482560755234
2198.6577181208054,400.1023035721162
2222.8187919463085,404.5175499665043
2246.979865771812,408.99304479826355
2271.1409395973155,413.53132024582294
2295.3020134228186,418.13496530675985
2319.463087248322,422.80662468182635
2343.6241610738252,427.54900378334486
2367.7852348993288,432.3648695979733
2391.9463087248323,437.2570506867054
2416.1073825503354,442.22843860605974
2440.268456375839,447.2819927006686
2464.429530201342,452.42073940942134
2488.5906040268455,457.6477778156822
2512.751677852349,462.9662800373399
2536.912751677852,468.3794912268087
2561.0738255033557,473.8907328891185
2585.234899328859,479.50340618634016
2609.3959731543623,485.22099354200304
2633.557046979866,491.04706348836874
2657.718120805369,496.9852706894324
2681.8791946308725,503.0393562072638
2706.0402684563755,509.2131538341752
2730.201342281879,515.5105899285086
2754.3624161073826,521.9356895700383
2778.5234899328857,528.4925789363928
2802.6845637583892,535.1854853030546
2826.8456375838923,542.0187391400603
2851.006711409396,548.9967810825744
2875.1677852348994,556.1241617575812
2899.3288590604025,563.4055495005031
2923.489932885906,570.8457308412142
2947.651006711409,578.4496106155015
2971.8120805369126,586.2222191963695
2995.973154362416,594.1687139395834
3020.1342281879192,602.2943859205086
3044.2953020134228,610.6046639312917
3068.456375838926,619.1051144808582
3092.6174496644294,627.80144462529
3116.778523489933,636.699510785815
3140.939597315436,645.8053192940478
3165.1006711409395,655.1250359638453
3189.2617449664426,664.6649866073246
3213.422818791946,674.4316575948492
3237.5838926174497,684.4317062217134
3261.744966442953,694.6719614061151
3285.9060402684563,705.1594342286273
3310.0671140939594,715.9013211852663
3334.228187919463,726.9050041874917
3358.3892617449665,738.1780578601007
3382.5503355704695,749.7282566158376
3406.711409395973,761.5635805215584
3430.872483221476,773.6922240293007
3455.0335570469797,786.1225959846148
3479.1946308724832,798.8633234349211
3503.3557046979863,811.9232646539708
3527.51677852349,825.3115109004685
3551.677852348993,839.0374000635043
3575.8389261744965,853.110517444517
3600.0,867.5406969566304
