timestep,average_temperature
0.0,20.0
24.161073825503355,27.675416883996046
48.32214765100671,35.23975636327943
72.48322147651007,42.694764901650665
96.64429530201342,50.04216129446289
120.80536912751677,57.283638100727636
144.96644295302013,64.42086190771118
169.12751677852347,71.45547353886518
193.28859060402684,78.38908801235992
217.4496644295302,85.22329510309724
241.61073825503354,91.95966066919604
265.7718120805369,98.59972668669818
289.93288590604027,105.14501137181175
314.09395973154363,111.59700944715217
338.25503355704694,117.95719180159237
362.4161073825503,124.22700737480815
386.5771812080537,130.40788337186416
410.73825503355704,136.50122526321394
434.8993288590604,142.5084169914874
459.0604026845637,148.43082110229332
483.2214765100671,154.26977842266083
507.38255033557044,160.02661003356405
531.5436241610738,165.70261741494713
555.7046979865771,171.29908244572457
579.8657718120805,176.81726742107415
604.0268456375838,182.25841569793607
628.1879194630873,187.6237505300243
652.3489932885906,192.91447678894363
676.5100671140939,198.13178181516216
700.6711409395973,203.27683541801144
724.8322147651006,208.35078987568605
748.993288590604,213.35477996304238
773.1543624161073,218.28992365198212
797.3154362416107,223.15732073161038
821.4765100671141,227.95805461377307
845.6375838926174,232.69319315262612
869.7986577181208,237.3637886446355
893.9597315436241,241.97087782857758
918.1208053691274,246.51548188553855
942.2818791946308,250.99860681702478
966.4429530201342,255.4212432497839
990.6040268456376,259.78436597274566
1014.7651006711409,264.08893599093426
1038.9261744966443,268.33590060642587
1063.0872483221476,272.52619341834867
1087.248322147651,276.66073432288283
1111.4093959731542,280.74042951326066
1135.5704697986578,284.76617193201963
1159.731543624161,288.7388408684586
1183.8926174496644,292.65930164120743
1208.0536912751677,296.52840753837705
1232.214765100671,300.34699986630255
1256.3758389261745,304.11590794954316
1280.5369127516778,307.8359491308825
1304.6979865771812,311.5079287713284
1328.8590604026845,315.13264037922704
1353.0201342281878,318.7108661925401
1377.1812080536913,322.2433755298773
1401.3422818791946,325.7309268715664
1425.503355704698,329.17426829453757
1449.6644295302012,332.57413747232386
1473.8255033557045,335.9312616750604
1497.986577181208,339.2463577694853
1522.1476510067114,342.52013221893907
1546.3087248322147,345.7532813425113
1570.469798657718,348.94649151492024
1594.6308724832213,352.1004379031394
1618.7919463087248,355.21578651157546
1642.9530201342282,358.2931943722337
1667.1140939597315,361.33330954471734
1691.2751677852348,364.3367711162289
1715.436241610738,367.3042092015683
1739.5973154362416,370.23624494313447
1763.758389261745,373.1334906251075
1787.9194630872482,375.99655024906235
1812.0805369127515,378.8260179173898
1836.2416107382548,381.622479632696
1860.4026845637584,384.3865137083259
1884.5637583892617,387.11869076836257
1908.724832214765,389.81957374762817
1932.8859060402683,392.48971789168365
1957.0469798657716,395.12967075682815
1981.2080536912752,397.7399722100998
2005.3691275167785,400.3211548960964
2029.5302013422818,402.87374368945535
2053.691275167785,405.39825546699683
2077.8523489932886,407.8952005372695
2102.0134228187917,410.3650826582552
2126.1744966442952,412.80839903736893
2150.3355704697988,415.22564033145926
2174.496644295302,417.61729064680804
2198.6577181208054,419.98382753913035
2222.8187919463085,422.32572201657064
2246.979865771812,424.6434391518973
2271.1409395973155,426.9374369773726
2295.3020134228186,429.20816712531695
2319.463087248322,431.45607567880717
2343.6241610738252,433.6816031716763
2367.7852348993288,435.8851845885146
2391.9463087248323,438.06724936466793
2416.1073825503354,440.228221386239
2440.268456375839,442.3685189900871
2464.429530201342,444.48855496760444
2488.5906040268455,446.58873712300397
2512.751677852349,448.66946728540654
2536.912751677852,450.73114188568735
2561.0738255033557,452.7741526796584
2585.234899328859,454.79888674806824
2609.3959731543623,456.8057264966022
2633.557046979866,458.7950496558819
2657.718120805369,460.76722928146575
2681.8791946308725,462.72263375384904
2706.0402684563755,464.6616267784631
2730.201342281879,466.5845678047665
2754.3624161073826,468.4918114603067
2778.5234899328857,470.3837076410005
2802.6845637583892,472.2606023262812
2826.8456375838923,474.1228375800187
2851.006711409396,475.97075155052056
2875.1677852348994,477.80467847053114
2899.3288590604025,479.6249486572323
2923.489932885906,481.43188851224284
2947.651006711409,483.22582052161835
2971.8120805369126,485.00706350411014
2995.973154362416,486.7759325255934
3020.1342281879192,488.53273847528
3044.2953020134228,490.277788957747
3068.456375838926,492.0113883203761
3092.6174496644294,493.73383765335257
3116.778523489933,495.445434789666
3140.939597315436,497.14647430510973
3165.1006711409395,498.8372475182816
3189.2617449664426,500.51804249058273
3213.422818791946,502.1891441440221
3237.5838926174497,503.850834497079
3261.744966442953,505.5033919837902
3285.9060402684563,507.147092258046
3310.0671140939594,508.782208287333
3334.228187919463,510.4090103527346
3358.3892617449665,512.0277660489303
3382.5503355704695,513.6387402841962
3406.711409395973,515.2421952804051
3430.872483221476,516.8383905730258
3455.0335570469797,518.4275830218803
3479.1946308724832,520.0100269755377
3503.3557046979863,521.5859742950358
3527.51677852349,523.1556745042642
3551.677852348993,524.7193748298916
3575.8389261744965,526.2773202013674
3600.0,527.8297532509202
