timestep,battery_1,battery_2,battery_3,battery_4,battery_5,battery_6,battery_7,battery_8,battery_9,battery_10,battery_11,battery_12,battery_13,battery_14,battery_15
0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
24.161073825503355,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04867557517572137,0.05,0.05,0.05,0.05,0.05,0.05,0.05
48.32214765100671,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04738623237374604,0.05,0.05,0.05,0.05,0.05,0.05,0.05
72.48322147651007,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04613104232404955,0.05,0.05,0.05,0.05,0.05,0.05,0.05
96.64429530201342,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.044909100371573155,0.05,0.05,0.05,0.05,0.05,0.05,0.05
120.80536912751677,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04371952582421051,0.05,0.05,0.05,0.05,0.05,0.05,0.05
144.96644295302013,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.042561461318065,0.05,0.05,0.05,0.05,0.05,0.05,0.05
169.12751677852347,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.041434072199520604,0.05,0.05,0.05,0.05,0.05,0.05,0.05
193.28859060402684,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04033654592368063,0.05,0.05,0.05,0.05,0.05,0.05,0.05
217.4496644295302,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03926809146874108,0.05,0.05,0.05,0.05,0.05,0.05,0.05
241.61073825503354,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.038227938765876185,0.05,0.05,0.05,0.05,0.05,0.05,0.05
265.7718120805369,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03721533814422558,0.05,0.05,0.05,0.05,0.05,0.05,0.05
289.93288590604027,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.036229559790582865,0.05,0.05,0.05,0.05,0.05,0.05,0.05
314.09395973154363,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.035269893223396166,0.05,0.05,0.05,0.05,0.05,0.05,0.05
338.25503355704694,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.034335646780701716,0.05,0.05,0.05,0.05,0.05,0.05,0.05
362.4161073825503,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03342614712162123,0.05,0.05,0.05,0.05,0.05,0.05,0.05
386.5771812080537,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03254073874106393,0.05,0.05,0.05,0.05,0.05,0.05,0.05
410.73825503355704,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03167878349728332,0.05,0.05,0.05,0.05,0.05,0.05,0.05
434.8993288590604,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.030839660151948313,0.05,0.05,0.05,0.05,0.05,0.05,0.05
459.0604026845637,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03002276392239718,0.05,0.05,0.05,0.05,0.05,0.05,0.05
483.2214765100671,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02922750604575158,0.05,0.05,0.05,0.05,0.05,0.05,0.05
507.38255033557044,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02845331335457664,0.05,0.05,0.05,0.05,0.05,0.05,0.05
531.5436241610738,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02769962786378103,0.05,0.05,0.05,0.05,0.05,0.05,0.05
