timestep,average_temperature
0.0,20.0
24.161073825503355,20.480003901332488
48.32214765100671,20.95365457350548
72.48322147651007,21.42107412205583
96.64429530201342,21.882383451349842
120.80536912751677,22.337702147408695
144.96644295302013,22.787148632141133
169.12751677852347,23.230840259175164
193.28859060402684,23.668893313857975
217.4496644295302,24.101423013256014
241.61073825503354,24.528543545793063
265.7718120805369,24.950368090897125
289.93288590604027,25.367008830585267
314.09395973154363,25.77857711830104
338.25503355704694,26.185183483908748
362.4161073825503,26.586937633693367
386.5771812080537,26.98394845750612
410.73825503355704,27.376324121143416
434.8993288590604,27.7641719734813
459.0604026845637,28.147598735840983
483.2214765100671,28.526710558149624
507.38255033557044,28.901613018940303
531.5436241610738,29.272411125352047
555.7046979865771,29.63920934473701
579.8657718120805,30.002111679217784
604.0268456375838,30.361221595512653
628.1879194630873,30.716642236141812
652.3489932885906,31.068476437724357
676.5100671140939,31.41682673097835
700.6711409395973,31.761795340720735
724.8322147651006,32.103484239281585
748.993288590604,32.44199520508631
773.1543624161073,32.77742977747982
797.3154362416107,33.10988946475972
821.4765100671141,33.43947575277352
845.6375838926174,33.76629010491865
869.7986577181208,34.09043396214246
893.9597315436241,34.41200880925255
918.1208053691274,34.73111623973706
942.2818791946308,35.047857909343826
966.4429530201342,35.36233575132945
990.6040268456376,35.67465198357912
1014.7651006711409,35.984909108606665
1038.9261744966443,36.29320991355458
1063.0872483221476,36.59965754441906
1087.248322147651,36.904355591424206
1111.4093959731542,37.20740802786973
1135.5704697986578,37.508919440962124
1159.731543624161,37.80899503986941
1183.8926174496644,38.10774065572108
1208.0536912751677,38.405262741608134
1232.214765100671,38.70166845877376
1256.3758389261745,38.99706577934327
1280.5369127516778,39.291563418023784
1304.6979865771812,39.58527107861737
1328.8590604026845,39.87829946207681
1353.0201342281878,40.17076026650558
1377.1812080536913,40.46276618715797
1401.3422818791946,40.754431031311114
1425.503355704698,41.04586981282298
1449.6644295302012,41.33719870770069
1473.8255033557045,41.628535306223306
1497.986577181208,41.91999861746479
1522.1476510067114,42.211709069293924
1546.3087248322147,42.5037885083744
1570.469798657718,42.796360382422236
1594.6308724832213,43.08954975807043
1618.7919463087248,43.38348337753079
1642.9530201342282,43.67828987948052
1667.1140939597315,43.97409979912133
1691.2751677852348,44.271045568179375
1715.436241610738,44.56926152529992
1739.5973154362416,44.86888419985943
1763.758389261745,45.17005218103336
1787.9194630872482,45.472906366624336
1812.0805369127515,45.77759009549782
1836.2416107382548,46.08424914758212
1860.4026845637584,46.39303174386855
1884.5637583892617,46.70408862357096
1908.724832214765,47.01757334482391
1932.8859060402683,47.33364211273081
1957.0469798657716,47.65245415660382
1981.2080536912752,47.974171770074236
2005.3691275167785,48.29896031109244
2029.5302013422818,48.62698820263595
2053.691275167785,48.958427231142636
2077.8523489932886,49.2934525468866
2102.0134228187917,49.632242826930984
2126.1744966442952,49.97498052785492
2150.3355704697988,50.32185188575357
2174.496644295302,50.67304691623819
2198.6577181208054,51.028759530691964
2222.8187919463085,51.389187908640714
2246.979865771812,51.754534332434915
2271.1409395973155,52.125005649125484
2295.3020134228186,52.50081330711928
2319.463087248322,52.88217335617914
2343.6241610738252,53.26930648319312
2367.7852348993288,53.6624384929941
2391.9463087248323,54.06180013430906
2416.1073825503354,54.467627560076075
2440.268456375839,54.880162469457055
2464.429530201342,55.29965210783776
2488.5906040268455,55.726349275022585
2512.751677852349,56.160512807386894
2536.912751677852,56.602407530255945
2561.0738255033557,57.052304632599984
2585.234899328859,57.51048193581898
2609.3959731543623,57.97722389374288
2633.557046979866,58.45282159499035
2657.718120805369,58.93757325205049
2681.8791946308725,59.43178426228017
2706.0402684563755,59.93576754208253
2730.201342281879,60.44984388835323
2754.3624161073826,60.97434197848045
2778.5234899328857,61.50959837518892
2802.6845637583892,62.055958096348405
2826.8456375838923,62.61377466906826
2851.006711409396,63.18341055892406
2875.1677852348994,63.76523754495474
2899.3288590604025,64.35963671966266
2923.489932885906,64.9669985149325
2947.651006711409,65.58772342880556
2971.8120805369126,66.22222196297199
2995.973154362416,66.87091527925286
3020.1342281879192,67.53423549676542
3044.2953020134228,68.2126256919233
3068.456375838926,68.90654000935768
3092.6174496644294,69.6164445373908
3116.778523489933,70.34281714930299
3140.939597315436,71.08614840039867
3165.1006711409395,71.8469416872444
3189.2617449664426,72.6257132476687
3213.422818791946,73.42299252736255
3237.5838926174497,74.23932297993356
3261.744966442953,75.07526209341312
3285.9060402684563,75.9313823232235
3310.0671140939594,76.80827112320002
3334.228187919463,77.7065309623205
3358.3892617449665,78.62678027677835
3382.5503355704695,79.56965360736102
3406.711409395973,80.5358024584517
3430.872483221476,81.5258958005327
3455.0335570469797,82.54062007018553
3479.1946308724832,83.58067947020159
3503.3557046979863,84.64679715688234
3527.51677852349,85.73971520899046
3551.677852348993,86.86019589343735
3575.8389261744965,88.0090217636765
3600.0,89.18699567342487
